,행사명,개최장소,시작일자,종료일자,행사내용,홈페이지주소,전화번호,주관기관,주최기관,도로명주소,지번주소,위도,경도
9971,"비는 오지 않지만, 우리에겐 우산이 있지",예술극장 극장1,2015-12-12,2015-12-13,"<비는 오지 않지만, 우리에겐 우산이 있지>는 광주 일대의 기억 속 공간을 배경으로 하는 음악극이다. 공간 속에서 기억과 마주한 이야기들은 과거라는 실체에 다가가려는 시도와 동시에 망각의 미로와 맞닿아 있다.",https://www.acc.go.kr/board/schedule/performance/239,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9972,유기농테마파크 생생마켓,유기농테마파크,2017-04-23,2017-12-31,유기농(친환경) 및 지역농산물과 가공품,http://www.organicmuseum.or.kr,031-560-1471~,유기농테마파크,유기농테마파크,경기도 남양주시 조안면 북한강로 881,경기도 남양주시 조안면 삼봉리 182,37.596182,127.33799
9973,유기농테마파크 톡톡마켓,유기농테마파크,2017-04-23,2017-12-31,유아물품 중고벼룩시장,http://www.organicmuseum.or.kr,031-560-1471~,유기농테마파크,유기농테마파크,경기도 남양주시 조안면 북한강로 881,경기도 남양주시 조안면 삼봉리 182,37.596182,127.33799
9974,문화가있는날,유기농테마파크,2017-04-26,2017-12-31,유기농박물관 전시실 무료관람,http://www.organicmuseum.or.kr,031-560-1471,유기농테마파크,유기농테마파크,경기도 남양주시 조안면 북한강로 881,경기도 남양주시 조안면 삼봉리 182,37.596182,127.33799
9975,토탈공예교실,신태인도서관 교양교실,2022-01-10,2022-01-11,토탈공예,https://lib.jeongeup.go.kr/,063-539-6442,정읍시립신태인도서관,정읍시,전라북도 정읍시 신태인읍 신태인중앙로 47,전라북도 정읍시 신태인읍 신태인리 214-2,35.689748,126.8899813
9976,겨울독서교실,신태인도서관 교양교실,2022-01-12,2022-01-14,독후활동,https://lib.jeongeup.go.kr/,063-539-6442,정읍시립신태인도서관,정읍시,전라북도 정읍시 신태인읍 신태인중앙로 47,전라북도 정읍시 신태인읍 신태인리 214-2,35.689748,126.8899813
9977,문화가있는날,정읍기적의도서관,2021-11-25,2021-11-26,바리스타 체험,https://lib.jeongeup.go.kr/,063-539-6454,정읍기적의도서관,정읍시,전라북도 정읍시 수성5로 45-5,전라북도 정읍시 수성동 1014-1,35.58427178,126.8606536
9978,클래식으로 떠나는 세계여행,정읍기적의도서관,2021-11-26,2021-11-26,클래식 음악 소개,https://lib.jeongeup.go.kr/,063-539-6454,정읍기적의도서관,정읍시,전라북도 정읍시 수성5로 45-5,전라북도 정읍시 수성동 1014-1,35.58427178,126.8606536
9979,겨울독서교실,정읍기적의도서관,2022-01-04,2022-01-07,독서토론,https://lib.jeongeup.go.kr/,063-539-6454,정읍기적의도서관,정읍시,전라북도 정읍시 수성5로 45-5,전라북도 정읍시 수성동 1014-1,35.58427178,126.8606536
9980,과학탐구생활,정읍기적의도서관,2022-01-10,2022-01-12,과학 체험,https://lib.jeongeup.go.kr/,063-539-6454,정읍기적의도서관,정읍시,전라북도 정읍시 수성5로 45-5,전라북도 정읍시 수성동 1014-1,35.58427178,126.8606536
9981,야호 신난다 동화놀이터,정읍기적의도서관,2022-01-13,2022-01-14,책놀이,https://lib.jeongeup.go.kr/,063-539-6454,정읍기적의도서관,정읍시,전라북도 정읍시 수성5로 45-5,전라북도 정읍시 수성동 1014-1,35.58427178,126.8606536
9982,알아두면 쓸모있는 역사수업,정읍기적의도서관,2022-01-18,2022-01-21,역사 체험,https://lib.jeongeup.go.kr/,063-539-6454,정읍기적의도서관,정읍시,전라북도 정읍시 수성5로 45-5,전라북도 정읍시 수성동 1014-1,35.58427178,126.8606536
9983,코리아윈드필하모니 시네마 콘서트,대구학생문화센터 대공연장,2020-11-03,2020-11-04,관악,www.dge.go.kr/dccs,053-231-1333,대구학생문화센터,대구학생문화센터,대구광역시 달서구 용산로 181,대구광역시 달서구 용산동 230-6,35.8530244,128.5295209
9984,코리아윈드필하모니 시네마 콘서트,대구학생문화센터 대공연장,2020-11-03,2020-11-04,관악,www.dge.go.kr/dccs,053-231-1333,대구학생문화센터,대구학생문화센터,대구광역시 달서구 용산로 181,대구광역시 달서구 용산동 230-6,35.8530244,128.5295209
9985,봄의 제전 G.,예술극장 극장2,2016-04-15,2016-04-16,드라마발레에 한국 특유의 의식문화 ‘씻김굿’의 예술적 형식미와 감성을 담아 한국 문화를 자연스럽게 드러낸 작품. 한국전통 악기로 구성된 오케스트라와 한지를 활용한 무대에서 슬픔보다 더 아름다운 사랑이야기가 펼쳐진다.,https://www.acc.go.kr/board/schedule/performance/656,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9986,어린이 가족뮤지컬 “뉴 겨울왕국”,예술극장 극장2,2016-04-09,2016-04-10,엘사를 구하기 위해 떠나는 안나의 이야기,https://www.acc.go.kr/board/schedule/performance/601,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9987,The Time is Out of Joint,예술극장 극장1,2016-04-08,2016-04-17,"<시간의 빗장이 어긋나다>는 시간과 장소에 대해 이야기한 안달루시아의 철학자 이븐 아라비로부터 영향을 받아 지금 우리가 놓인 이 장소와 환경을 고찰한다. 역사적 전환점에 열렸던 두 개의 중요한 전시를 재현하고, 이를 미래에 대한 상상으로 갈무리한다.",https://www.acc.go.kr/board/schedule/performance/293,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
9988,컨템포러리 미스터리 퍼포먼스 스냅,대구학생문화센터 대공연장,2020-11-25,2020-11-27,넌버벌,www.dge.go.kr/dccs,053-231-1333,대구학생문화센터,대구학생문화센터,대구광역시 달서구 용산로 181,대구광역시 달서구 용산동 230-6,35.8530244,128.5295209
9989,컨템포러리 미스터리 퍼포먼스 스냅,대구학생문화센터 대공연장,2020-11-25,2020-11-27,넌버벌,www.dge.go.kr/dccs,053-231-1333,대구학생문화센터,대구학생문화센터,대구광역시 달서구 용산로 181,대구광역시 달서구 용산동 230-6,35.8530244,128.5295209
9990,대구유스콰이어,대구학생문화센터 대공연장,2020-12-05,2020-12-05,합창,www.dge.go.kr/dccs,053-231-1333,대구학생문화센터,대구학생문화센터,대구광역시 달서구 용산로 181,대구광역시 달서구 용산동 230-6,35.8530244,128.5295209
9991,뮤지컬 유앤잇,대구학생문화센터 소극장,2020-11-04,2020-12-13,뮤지컬,www.dge.go.kr/dccs,053-231-1333,대구학생문화센터,대구학생문화센터,대구광역시 달서구 용산로 181,대구광역시 달서구 용산동 230-6,35.8530244,128.5295209
9992,뮤지컬 유앤잇,대구학생문화센터 소극장,2020-11-04,2020-12-13,뮤지컬,www.dge.go.kr/dccs,053-231-1333,대구학생문화센터,대구학생문화센터,대구광역시 달서구 용산로 181,대구광역시 달서구 용산동 230-6,35.8530244,128.5295209
9993,뮤지컬 미러톡,대구학생문화센터 소극장,2020-11-17,2020-11-27,뮤지컬,www.dge.go.kr/dccs,053-231-1334,대구학생문화센터,대구학생문화센터,대구광역시 달서구 용산로 181,대구광역시 달서구 용산동 230-6,35.8530244,128.5295209
9994,뮤지컬 미러톡,대구학생문화센터 소극장,2020-11-18,2020-11-27,뮤지컬,www.dge.go.kr/dccs,053-231-1335,대구학생문화센터,대구학생문화센터,대구광역시 달서구 용산로 181,대구광역시 달서구 용산동 230-6,35.8530244,128.5295209
9995,무대를 만드는 사람믈,대구학생문화센터 대공연장,2021-03-29,2021-04-02,복합,www.dge.go.kr/dccs,053-231-1336,대구학생문화센터,대구학생문화센터,대구광역시 달서구 용산로 181,대구광역시 달서구 용산동 230-6,35.8530244,128.5295209
9996,뮤지컬 페이크 북,대구학생문화센터 대공연장,2021-04-07,2021-04-16,뮤지컬,www.dge.go.kr/dccs,053-231-1337,대구학생문화센터,대구학생문화센터,대구광역시 달서구 용산로 181,대구광역시 달서구 용산동 230-6,35.8530244,128.5295209
9997,뮤지컬 페이크 북,대구학생문화센터 대공연장,2021-04-07,2021-04-16,뮤지컬,www.dge.go.kr/dccs,053-231-1338,대구학생문화센터,대구학생문화센터,대구광역시 달서구 용산로 181,대구광역시 달서구 용산동 230-6,35.8530244,128.5295209
9998,동화 속의 클래식 콘서트,대구학생문화센터 소극장,2021-04-02,2021-04-15,음악,www.dge.go.kr/dccs,053-231-1337,대구학생문화센터,대구학생문화센터,대구광역시 달서구 용산로 181,대구광역시 달서구 용산동 230-6,35.8530244,128.5295209
9999,동화 속의 클래식 콘서트,대구학생문화센터 소극장,2021-04-02,2021-04-15,음악,www.dge.go.kr/dccs,053-231-1338,대구학생문화센터,대구학생문화센터,대구광역시 달서구 용산로 181,대구광역시 달서구 용산동 230-6,35.8530244,128.5295209
10000,동화 속의 클래식 콘서트 기획공연,대구학생문화센터 소극장,2021-04-10,2021-04-10,음악,www.dge.go.kr/dccs,053-231-1339,대구학생문화센터,대구학생문화센터,대구광역시 달서구 용산로 181,대구광역시 달서구 용산동 230-6,35.8530244,128.5295209
10001,"책으로 만나는 비단길(1-3학년, 20명)",어린이창작실험실,2016-04-03,2016-04-24,"초원길, 바닷길, 사막길 등 비단길에 담긴 아시아 역사와 문화를 탐구하고 나만의 비단길 여행이야기를 책으로 만드는 창작 프로그램",https://www.acc.go.kr/board/schedule/child/618,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
10002,배우 손현주의 이야기가 있는 국악 콘서트,예술극장 극장2,2016-03-30,2016-03-30,시민들의 일상에 편안한 휴식을 제공하고 어렵게 느껴지는 예술의 ‘쉬운’ 접근을 위해 기획된 토크 콘서트입니다.,https://www.acc.go.kr/board/schedule/performance/605,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
10003,"ACC 봄마당 축제 ‘봄, 봄, 붐’",아시아문화광장,2016-03-26,2016-04-30,"“국민 참여 프로젝트” 구경만 하는 축제는 끝났다.  당신이 주인공이 되는 축제가 왔다 ACC 봄마당 축제, ‘봄, 봄, 붐’",https://www.acc.go.kr/board/schedule/587,1899-5566,아시아문화원,국립아시아문화전당,광주광역시 동구 광산동 문화전당로 38,광주광역시 동구 광산동 13,35.1467193,126.9202542
10004,북한강문화나들이,북한강야외공연장,2021-07-17,2021-10-30,"타악, 댄스, 재즈, 인형극 등 다양한 장르의 상설공연",www.nyj.go.kr,031-590-4598,남양주시 문화정책과,남양주시,경기도 남양주시 화도읍 북한강로 1554,경기도 남양주시 화도읍 금남리 174-1,37.64732878,127.365632
10005,김명하의 흥겨운 영덕 아리랑,예주문화예술회관,2017-01-17,2017-01-17,음악회,http://art.yd.go.kr,054-730-7771,영덕아리랑보존회+사단법인 독도아리랑진흥회,영덕아리랑보존회,경상북도 영덕군 영해면 318만세길 36,경상북도 영덕군 영해면 성내리 산 43,36.5297349308,129.4050846264
10006,렉쳐 피아노 콘서트,예주문화예술회관,2017-01-25,2017-01-25,음악회,http://art.yd.go.kr,054-730-7771,경상북도 영덕군,경상북도 영덕군,경상북도 영덕군 영해면 318만세길 36,경상북도 영덕군 영해면 성내리 산 43,36.5297349308,129.4050846264
10007,봄을 여는 어우러기 희망콘서트,예주문화예술회관,2017-03-29,2017-03-29,음악회,http://art.yd.go.kr,054-730-7771,경상북도 영덕군,경상북도 영덕군,경상북도 영덕군 영해면 318만세길 36,경상북도 영덕군 영해면 성내리 산 43,36.5297349308,129.4050846264
10008,2017 새봄맞이 음악회,예주문화예술회관,2017-04-06,2017-04-06,음악회,http://art.yd.go.kr,054-730-7771,포항시립교향악단,경상북도 영덕군,경상북도 영덕군 영해면 318만세길 36,경상북도 영덕군 영해면 성내리 산 43,36.5297349308,129.4050846264
10009,신뻥파전 - 팔도유람,예주문화예술회관,2017-04-14,2017-04-14,음악회,http://art.yd.go.kr,054-730-7771,한국문화예술회관연합회,경상북도 영덕군,경상북도 영덕군 영해면 318만세길 36,경상북도 영덕군 영해면 성내리 산 43,36.5297349308,129.4050846264
10010,한 웅큼의 빛,예주문화예술회관,2017-04-19,2017-04-19,창작연극,http://art.yd.go.kr,054-730-7771,극단 자유바다,극단 자유바다,경상북도 영덕군 영해면 318만세길 36,경상북도 영덕군 영해면 성내리 산 43,36.5297349308,129.4050846264
10011,「행복·열정·명품」 버스킹<6회>,대덕문화전당 드림홀,2021-03-23,2021-07-07,"굿바이 코로나블루를 위한 시,구민 위로 음악회",https://nam.daegu.kr/culturalcenter/index.do,053-664-3121,대구광역시남구대덕문화전당,대구광역시남구,대구광역시 남구 앞산순환로 478,대구광역시 남구 대명동 산201-4,35.83129426,128.5769682
10012,특별기획- 「산장토크」,대덕문화전당 드림홀,2021-04-03,2021-04-11,남구문화컨텐츠 개발과 문화관광자원 재조명을 위한 방송제작,https://nam.daegu.kr/culturalcenter/index.do,053-664-3121,대구광역시남구대덕문화전당,대구광역시남구,대구광역시 남구 앞산순환로 478,대구광역시 남구 대명동 산201-4,35.83129426,128.5769682
